uid,domain,variant,is_dirty,n_v,n_e,density,S_iso,S_red,S_log,S_sem,sem_observed,n_missing,n_dup,n_logconf,y_repair,scale_label,pi_entity,pi_graph,pi_context,defects
A9BE6CA3A8A10399436E0D7F5CC5FCCF,government,dirty,1,11,10,0.09091,100.0,100.0,100.0,60.0,1,0,0,0,1,entity,0.5,0.5,0.0,孤立节点制造|冗余信息|关系错误|实体类型错误
F6C14ECC4DA2317346960C1C65CA7801,government,dirty,1,5,4,0.2,71.429,100.0,100.0,60.0,1,2,0,0,1,entity,0.5,0.25,0.25,层级冲突制造|字段缺失|格式错误|冗余信息
44D57CA8880D37F85716C52DE904318C,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,65.0,1,0,0,0,1,none,0.0,0.0,0.0,
F223D7F269D557D6A20CF2EBCC986640,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,85.0,1,0,0,0,1,none,0.0,0.0,0.0,
E0AC6141051A25F985CA90FC7BA209FF,government,dirty,1,7,6,0.14286,100.0,100.0,100.0,65.0,1,0,0,0,1,none,0.0,0.0,0.0,
A126ABC20A0BECD3D7A3AF5C5A557EF7,government,dirty,1,7,6,0.14286,100.0,100.0,100.0,10.0,1,0,0,0,1,graph,0.0,0.5,0.5,层级冲突制造|实体类型错误|信息不一致|术语错误
516136C347FCB00C8D5B79743F52A306,government,dirty,1,13,12,0.07692,85.714,100.0,100.0,75.0,1,1,0,0,1,context,0.25,0.25,0.5,层级冲突制造|字段缺失|术语错误|信息不一致
42394D7C5EE93976E4A504364F517B1E,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,85.0,1,0,0,0,1,graph,0.25,0.5,0.25,孤立节点制造|术语错误|关系错误|实体类型错误
E2534ADCDD346AEE43135341C04FD221,government,dirty,1,9,8,0.11111,100.0,100.0,100.0,40.0,1,0,0,0,1,context,0.0,0.5,0.5,格式错误|信息不一致|层级冲突制造|关系错误
137F578BCEE1B17E91817413CE5B3FC8,government,dirty,1,11,10,0.09091,100.0,100.0,100.0,85.0,1,0,0,0,1,none,0.0,0.0,0.0,
4062E9623A9B0F0DE05945481DF69377,government,dirty,1,16,15,0.0625,100.0,100.0,100.0,85.0,1,0,0,0,1,graph,0.25,0.5,0.25,层级冲突制造|信息不一致|重复三元组制造|实体类型错误
1C9D3FEEA8AA921CE770374C2BA05BB1,government,dirty,1,11,10,0.09091,100.0,100.0,100.0,67.263,0,0,0,0,1,entity,0.5,0.5,0.0,孤立节点制造|关系错误|冗余信息|实体类型错误
EB2440E389E2CDD0735B12E3160E037B,government,dirty,1,11,10,0.09091,100.0,100.0,100.0,67.263,0,0,0,0,1,none,0.0,0.0,0.0,
425734A04A454FE812ABF1123C1D8E3B,government,dirty,1,13,12,0.07692,85.714,100.0,100.0,67.263,0,1,0,0,1,entity,0.5,0.25,0.25,孤立节点制造|格式错误|关系错误|字段缺失
2BC6BDD2DFED44FD5DE9DCFBB0080201,government,dirty,1,13,12,0.07692,85.714,100.0,100.0,67.263,0,1,0,0,1,entity,0.5,0.5,0.0,重复三元组制造|逻辑矛盾|孤立节点制造|层级冲突制造
E1BF5DC851A5F4BF358D1F69A14703E4,government,dirty,1,13,12,0.07692,85.714,100.0,100.0,67.263,0,1,0,0,1,entity,0.75,0.25,0.0,实体类型错误|字段缺失|重复三元组制造|冗余信息
1D6F884FCA5C837B736F894E25468F76,government,dirty,1,7,6,0.14286,100.0,100.0,100.0,67.263,0,0,0,0,1,none,0.0,0.0,0.0,
0B856888F64CF4A2208765D43497A7B1,government,dirty,1,14,13,0.07143,100.0,100.0,100.0,67.263,0,0,0,0,1,entity,0.5,0.25,0.25,重复三元组制造|信息不一致|冗余信息|实体类型错误
09C379FC160E870E6898FAF06B5B7874,government,dirty,1,11,10,0.09091,71.429,100.0,100.0,67.263,0,2,0,0,1,entity,0.5,0.25,0.25,字段缺失|重复三元组制造|格式错误|层级冲突制造
16ABD6096EC4B152BBEC062AD6E8D7C3,government,dirty,1,7,6,0.14286,100.0,100.0,100.0,67.263,0,0,0,0,1,graph,0.25,0.5,0.25,孤立节点制造|术语错误|逻辑矛盾|层级冲突制造
BCCB6A06D02B7A2D87F82C1B8A2A3798,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,67.263,0,0,0,0,1,graph,0.25,0.5,0.25,重复三元组制造|术语错误|实体类型错误|层级冲突制造
C6FFFB37D0DF934570D0F8545EEB8575,government,dirty,1,7,6,0.14286,100.0,100.0,100.0,67.263,0,0,0,0,1,graph,0.0,0.5,0.5,层级冲突制造|逻辑矛盾|术语错误|格式错误
7C386DAD70C502C0817D78B92483474D,government,dirty,1,11,10,0.09091,100.0,100.0,100.0,67.263,0,0,0,0,1,none,0.0,0.0,0.0,
9060075FBDB11E81FAB6D1F16ABBD10D,government,dirty,1,11,10,0.09091,71.429,100.0,100.0,67.263,0,2,0,0,1,entity,0.75,0.25,0.0,字段缺失|重复三元组制造|关系错误|孤立节点制造
2EF20BDCB7CFE7B05D818B4C00082301,government,dirty,1,11,10,0.09091,85.714,100.0,100.0,67.263,0,1,0,0,1,context,0.25,0.25,0.5,孤立节点制造|关系错误|格式错误|信息不一致
D1D97F66B8036BB0C1C3CBE9B7A807B8,government,dirty,1,16,15,0.0625,100.0,100.0,100.0,67.263,0,0,0,0,1,graph,0.25,0.5,0.25,重复三元组制造|信息不一致|层级冲突制造|实体类型错误
0C2EE9BBB2524124746F708FE6790FBA,government,dirty,1,14,13,0.07143,100.0,100.0,100.0,67.263,0,0,0,0,1,context,0.0,0.5,0.5,术语错误|逻辑矛盾|格式错误|实体类型错误
600497961A78D71EF3570B274F29DCF1,government,dirty,1,14,13,0.07143,100.0,100.0,100.0,67.263,0,0,0,0,1,graph,0.25,0.75,0.0,层级冲突制造|孤立节点制造|实体类型错误|逻辑矛盾
023627F1BA7606C286319137FCF88462,government,dirty,1,10,9,0.1,100.0,100.0,100.0,67.263,0,0,0,0,1,graph,0.0,0.5,0.5,关系错误|信息不一致|层级冲突制造|术语错误
B0299AE6375AB6F6260F9900A5E57CFC,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,67.263,0,0,0,0,1,graph,0.0,0.75,0.25,层级冲突制造|逻辑矛盾|格式错误|关系错误
204189CCBF55B132F381A5EA47C060A3,government,dirty,1,8,7,0.125,85.714,100.0,100.0,75.0,1,1,0,0,1,graph,0.5,0.5,0.0,实体类型错误|冗余信息|字段缺失|关系错误
88EBA4AFEE287309D9D68458863640E4,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,67.263,0,0,0,0,1,graph,0.25,0.5,0.25,层级冲突制造|实体类型错误|信息不一致|冗余信息
C3ECE9BC5861E1F585CCFD464341B62D,government,dirty,1,16,15,0.0625,100.0,100.0,100.0,67.263,0,0,0,0,1,graph,0.25,0.5,0.25,层级冲突制造|术语错误|逻辑矛盾|重复三元组制造
4593DC4E6133A1EFDF4E535503DD6B77,government,dirty,1,14,13,0.07143,57.143,100.0,100.0,67.263,0,3,0,0,1,entity,0.75,0.25,0.0,冗余信息|实体类型错误|字段缺失|重复三元组制造
DD444819D5209D9343317F1655F29E46,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,67.263,0,0,0,0,1,none,0.0,0.0,0.0,
DF978A1D33715EE7048276601D477F7F,government,dirty,1,14,13,0.07143,100.0,100.0,100.0,40.0,1,0,0,0,1,graph,0.25,0.75,0.0,层级冲突制造|逻辑矛盾|实体类型错误|重复三元组制造
SAME_UNID_123,government,dirty,1,12,11,0.08333,85.714,100.0,100.0,65.0,1,1,0,0,1,context,0.5,0.0,0.5,术语错误|重复三元组制造|字段缺失|格式错误
2132D096D49E4D15A67146DF0A64FC87,government,dirty,1,14,13,0.07143,100.0,100.0,100.0,40.0,1,0,0,0,1,graph,0.25,0.5,0.25,关系错误|冗余信息|逻辑矛盾|术语错误
78476BAD29666C7770DD443F40C33E5D,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,75.0,1,0,0,0,1,context,0.25,0.25,0.5,字段缺失|术语错误|格式错误|关系错误
3D073C8E7BD36A679B992606438B9000,government,dirty,1,12,11,0.08333,85.714,100.0,100.0,85.0,1,1,0,0,1,entity,0.5,0.25,0.25,字段缺失|层级冲突制造|格式错误|孤立节点制造
48BC62E6167083850CC853718FE17954,government,dirty,1,14,13,0.07143,100.0,100.0,100.0,65.0,1,0,0,0,1,none,0.0,0.0,0.0,
F15A2B9952BFED20BEDECE4085E0C9DB,government,dirty,1,12,11,0.08333,85.714,100.0,90.909,85.0,1,1,0,1,1,entity,0.5,0.0,0.5,重复三元组制造|格式错误|信息不一致|孤立节点制造
992ABB08D4D59E17970162645094BFE3,government,dirty,1,10,10,0.11111,100.0,95.0,100.0,75.0,1,0,1,0,1,graph,0.25,0.5,0.25,层级冲突制造|孤立节点制造|格式错误|实体类型错误
8BE88141A74415FB727765B55114B78F,government,dirty,1,12,11,0.08333,85.714,100.0,100.0,67.263,0,1,0,0,1,entity,0.5,0.0,0.5,孤立节点制造|术语错误|格式错误|字段缺失
42191BB7CB54DFC1F093DEAEDAC28905,government,dirty,1,11,10,0.09091,71.429,100.0,100.0,67.263,0,2,0,0,1,graph,0.5,0.5,0.0,关系错误|层级冲突制造|孤立节点制造|字段缺失
19EEFD5A2A6C7A6166FCA005B68CD1E1,government,dirty,1,10,9,0.1,57.143,100.0,100.0,67.263,0,3,0,0,1,entity,0.5,0.25,0.25,层级冲突制造|字段缺失|格式错误|冗余信息
REPEAT_ID_999,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,75.0,1,0,0,0,1,entity,0.5,0.25,0.25,重复三元组制造|冗余信息|术语错误|实体类型错误
4565123FA936CE6F84134519BC037803,government,dirty,1,15,14,0.06667,100.0,100.0,100.0,67.263,0,0,0,0,1,graph,0.25,0.5,0.25,重复三元组制造|实体类型错误|层级冲突制造|信息不一致
9F0EBA254C3B54B242D561D79BB27DAC,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,67.263,0,0,0,0,1,none,0.0,0.0,0.0,
1F33597CE16FAB1255869F24EDCDE741,government,dirty,1,6,5,0.16667,85.714,100.0,100.0,67.263,0,1,0,0,1,entity,0.5,0.25,0.25,重复三元组制造|格式错误|字段缺失|逻辑矛盾
554ABD1F874F4FCB8CD7DED3411351B7,government,dirty,1,11,10,0.09091,100.0,100.0,100.0,67.263,0,0,0,0,1,context,0.25,0.25,0.5,重复三元组制造|信息不一致|关系错误|术语错误
C1355B17BD3D2858D31082858ED25CA5,government,dirty,1,8,7,0.125,85.714,100.0,100.0,67.263,0,1,0,0,1,graph,0.5,0.5,0.0,关系错误|层级冲突制造|字段缺失|孤立节点制造
E95511FF3ED00D2402F7DEDBAF23ADDD,government,dirty,1,16,15,0.0625,100.0,100.0,100.0,67.263,0,0,0,0,1,graph,0.25,0.5,0.25,重复三元组制造|信息不一致|逻辑矛盾|实体类型错误
0E96EEE5346DBE1190FA652A352B8F57,government,dirty,1,7,6,0.14286,100.0,100.0,100.0,67.263,0,0,0,0,1,graph,0.25,0.5,0.25,实体类型错误|格式错误|层级冲突制造|冗余信息
15FE5F804B4E94B5EE7B0A540D802FA0,government,dirty,1,7,6,0.14286,42.857,100.0,100.0,67.263,0,4,0,0,1,entity,0.5,0.25,0.25,字段缺失|重复三元组制造|逻辑矛盾|术语错误
56F628DE0543B3A098EA6D249B0520EF,government,dirty,1,12,11,0.08333,85.714,100.0,100.0,67.263,0,1,0,0,1,graph,0.25,0.5,0.25,格式错误|字段缺失|实体类型错误|逻辑矛盾
D19CE52D5A2C30F840D5BFF4F441DD5B,government,dirty,1,14,13,0.07143,100.0,100.0,100.0,67.263,0,0,0,0,1,entity,0.75,0.25,0.0,孤立节点制造|冗余信息|重复三元组制造|层级冲突制造
E8E9C21B828326826EF9B96A54B448A6,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,75.0,1,0,0,0,1,entity,0.5,0.5,0.0,重复三元组制造|关系错误|实体类型错误|冗余信息
43452D3DE501D1057129F599AF2CAB6C,government,dirty,1,7,6,0.14286,100.0,100.0,100.0,67.263,0,0,0,0,1,none,0.0,0.0,0.0,
9628D71F2BE108C891886BB1DAFB470C,government,dirty,1,12,11,0.08333,85.714,100.0,100.0,67.263,0,1,0,0,1,entity,0.5,0.25,0.25,孤立节点制造|字段缺失|关系错误|格式错误
F8BC006ECBABB9AB6BDAADB2525B48D5,government,dirty,1,10,9,0.1,100.0,100.0,100.0,67.263,0,0,0,0,1,graph,0.0,0.75,0.25,层级冲突制造|实体类型错误|术语错误|逻辑矛盾
4E3A99DF0EFD7A773C1714C89EEB5CC0,government,dirty,1,16,15,0.0625,100.0,100.0,100.0,67.263,0,0,0,0,1,entity,0.5,0.25,0.25,重复三元组制造|层级冲突制造|信息不一致|冗余信息
6775DDB1A20D3135702D7DE4E30E5225,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,67.263,0,0,0,0,1,entity,0.75,0.25,0.0,孤立节点制造|逻辑矛盾|重复三元组制造|冗余信息
EA29C022F42F42DF6B7670C3CF5752C4,government,dirty,1,14,13,0.07143,100.0,100.0,100.0,67.263,0,0,0,0,1,entity,0.5,0.5,0.0,重复三元组制造|冗余信息|关系错误|层级冲突制造
5A74CE4268FB1D9497B6C530B8D45DEB,government,dirty,1,9,8,0.11111,85.714,100.0,100.0,67.263,0,1,0,0,1,none,0.0,0.0,0.0,
E688096A2A00E593D22C8A4E52A70C49,government,dirty,1,5,4,0.2,57.143,100.0,100.0,67.263,0,3,0,0,1,entity,0.75,0.25,0.0,冗余信息|字段缺失|逻辑矛盾|重复三元组制造
2B10B3FDFFDA8E39DC161EAEE282C428,government,dirty,1,10,9,0.1,85.714,100.0,88.889,67.263,0,1,0,1,1,context,0.25,0.0,0.75,孤立节点制造|信息不一致|术语错误|格式错误
F87E3D4DDE1691325D9DB517944D31E8,government,dirty,1,11,10,0.09091,100.0,100.0,100.0,40.0,1,0,0,0,1,graph,0.25,0.5,0.25,实体类型错误|逻辑矛盾|冗余信息|术语错误
A1ACEE85F54C40B97A4A540C20E1DC7B,government,dirty,1,10,9,0.1,100.0,88.889,88.889,65.0,1,0,0,1,1,entity,0.5,0.0,0.5,重复三元组制造|信息不一致|孤立节点制造|格式错误
9D7D036BDB0CDF5A61E58CAC105AF295,government,dirty,1,11,10,0.09091,85.714,100.0,100.0,95.0,1,1,0,0,1,entity,0.5,0.5,0.0,孤立节点制造|实体类型错误|字段缺失|关系错误
7B37172D140DE4FE64884C0507E4DA4D,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,85.0,1,0,0,0,1,none,0.0,0.0,0.0,
B5AFA4AD6835F54A26E90B0E189BEBFF,government,dirty,1,12,11,0.08333,100.0,100.0,100.0,75.0,1,0,0,0,1,entity,0.5,0.25,0.25,冗余信息|重复三元组制造|层级冲突制造|格式错误
77F0DEA91C9BBD32D3FCC90C38769B3B,government,dirty,1,14,13,0.07143,100.0,100.0,100.0,40.0,1,0,0,0,1,context,0.0,0.5,0.5,格式错误|关系错误|层级冲突制造|信息不一致
114E6322882337189F52CBE63096BA35,government,dirty,1,8,7,0.125,100.0,100.0,100.0,40.0,1,0,0,0,1,entity,0.5,0.25,0.25,重复三元组制造|孤立节点制造|格式错误|层级冲突制造
D38E39F1B92395753CA146A0B47552BE,government,dirty,1,5,4,0.2,85.714,100.0,100.0,75.0,1,1,0,0,1,entity,0.5,0.25,0.25,重复三元组制造|孤立节点制造|术语错误|层级冲突制造
11A90CF08AB3AD7344363009C83D8823,government,dirty,1,7,6,0.14286,100.0,100.0,100.0,85.0,1,0,0,0,1,none,0.0,0.0,0.0,
2820BDB1D6095B070C064F38CCC590AF,government,dirty,1,10,9,0.1,100.0,100.0,100.0,75.0,1,0,0,0,1,graph,0.25,0.75,0.0,重复三元组制造|逻辑矛盾|层级冲突制造|实体类型错误
13128CE3A85B11A1403952B887EA51E9,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,40.0,1,0,0,0,1,entity,0.5,0.25,0.25,术语错误|重复三元组制造|逻辑矛盾|孤立节点制造
8715413AA7B45B2BF03B76F501F778E4,government,dirty,1,7,6,0.14286,100.0,100.0,83.333,75.0,1,0,0,1,1,context,0.5,0.0,0.5,信息不一致|重复三元组制造|格式错误|孤立节点制造
B4AEDFAAA5474752BD0855E616630010,government,dirty,1,13,12,0.07692,85.714,100.0,100.0,85.0,1,1,0,0,1,context,0.25,0.25,0.5,孤立节点制造|格式错误|层级冲突制造|术语错误
433713448E279BFE75AB7E00F77507B4,government,dirty,1,8,7,0.125,100.0,100.0,100.0,85.0,1,0,0,0,1,entity,0.5,0.5,0.0,孤立节点制造|冗余信息|实体类型错误|关系错误
DDFDDE1DBCFB9798F5AEB956ABFE2B9A,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,75.0,1,0,0,0,1,none,0.0,0.0,0.0,
5D425CE19E49B1A9B38C71FBF3851E7D,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,85.0,1,0,0,0,1,none,0.0,0.0,0.0,
7052BE7CCBF5574BBFD3FED80518CB5B,government,dirty,1,10,9,0.1,100.0,100.0,100.0,75.0,1,0,0,0,1,entity,0.5,0.5,0.0,孤立节点制造|层级冲突制造|重复三元组制造|关系错误
SAME_UNID_123,government,dirty,1,10,9,0.1,100.0,100.0,100.0,65.0,1,0,0,0,1,graph,0.25,0.5,0.25,重复三元组制造|术语错误|层级冲突制造|实体类型错误
DUPLICATE_001,government,dirty,1,5,4,0.2,71.429,100.0,100.0,40.0,1,2,0,0,1,entity,0.5,0.5,0.0,重复三元组制造|逻辑矛盾|字段缺失|层级冲突制造
CDB0BBE4DC54F28E88BFFB69674709BE,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,30.0,1,0,0,0,1,graph,0.5,0.5,0.0,层级冲突制造|重复三元组制造|孤立节点制造|实体类型错误
159A0AF2FDB5AF56E369D225D79C8589,government,dirty,1,12,11,0.08333,100.0,100.0,100.0,65.0,1,0,0,0,1,entity,0.5,0.5,0.0,重复三元组制造|关系错误|层级冲突制造|孤立节点制造
D68FC9B309C67C0246F377B347E317F0,government,dirty,1,14,13,0.07143,100.0,100.0,100.0,40.0,1,0,0,0,1,context,0.25,0.25,0.5,实体类型错误|术语错误|孤立节点制造|信息不一致
5BBF750C4CADF4CB55832E7BDDACAADB,government,dirty,1,11,10,0.09091,100.0,100.0,100.0,67.263,0,0,0,0,1,none,0.0,0.0,0.0,
D5C50E5A8BB5017034BCBC79582C09BF,government,dirty,1,10,9,0.1,85.714,100.0,100.0,67.263,0,1,0,0,1,entity,0.5,0.25,0.25,逻辑矛盾|重复三元组制造|术语错误|字段缺失
38633BA963D0BB5A520BC2F882A8073B,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,67.263,0,0,0,0,1,entity,0.5,0.25,0.25,格式错误|实体类型错误|重复三元组制造|孤立节点制造
B8DBFBB0F5596925EC72C9EAF4570437,government,dirty,1,14,13,0.07143,85.714,100.0,100.0,67.263,0,1,0,0,1,entity,0.5,0.25,0.25,孤立节点制造|冗余信息|层级冲突制造|信息不一致
DD64208A0D837845631AADC861501598,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,85.0,1,0,0,0,1,graph,0.25,0.5,0.25,孤立节点制造|格式错误|关系错误|实体类型错误
E6AE3FC40C0A4FEEBA969C187415F938,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,67.263,0,0,0,0,1,context,0.25,0.25,0.5,重复三元组制造|术语错误|关系错误|信息不一致
5F949FE5B8CFD75B8DBBD9A3686BFFAD,government,dirty,1,4,3,0.25,57.143,100.0,100.0,67.263,0,3,0,0,1,entity,0.75,0.25,0.0,重复三元组制造|冗余信息|逻辑矛盾|字段缺失
SAME_UNID_123,government,dirty,1,6,5,0.16667,85.714,100.0,100.0,65.0,1,1,0,0,1,entity,0.75,0.25,0.0,重复三元组制造|字段缺失|实体类型错误|冗余信息
F4F411F4FB7552B24EDD4078A3278F54,government,dirty,1,11,10,0.09091,100.0,100.0,100.0,67.263,0,0,0,0,1,graph,0.25,0.5,0.25,重复三元组制造|层级冲突制造|逻辑矛盾|术语错误
BD3B1D05D1FFD9C3840C50586B308AAD,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,67.263,0,0,0,0,1,context,0.25,0.25,0.5,层级冲突制造|格式错误|冗余信息|术语错误
FB5FB5171C734C815A3808B532F749BF,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,67.263,0,0,0,0,1,none,0.0,0.0,0.0,
949836C466BEF67F06AFD6CA27581422,government,dirty,1,11,10,0.09091,100.0,100.0,100.0,67.263,0,0,0,0,1,entity,0.5,0.0,0.5,重复三元组制造|术语错误|信息不一致|冗余信息
SAME_UNID_123,government,dirty,1,8,7,0.125,100.0,100.0,100.0,65.0,1,0,0,0,1,entity,0.5,0.25,0.25,术语错误|孤立节点制造|层级冲突制造|重复三元组制造
ACC2F57B77D315B8D27D195D05C50256,government,dirty,1,12,11,0.08333,85.714,100.0,90.909,67.263,0,1,0,1,1,entity,0.5,0.0,0.5,孤立节点制造|格式错误|冗余信息|信息不一致
85C01586E44661B2DDCEB0A603BD6634,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,67.263,0,0,0,0,1,graph,0.25,0.5,0.25,层级冲突制造|孤立节点制造|实体类型错误|格式错误
1597BC0C99ECB9F8192936E86A17D2C0,government,dirty,1,15,14,0.06667,100.0,100.0,100.0,67.263,0,0,0,0,1,graph,0.25,0.75,0.0,实体类型错误|冗余信息|层级冲突制造|关系错误
379D877E11B627465FDC6A0C461F0D43,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,67.263,0,0,0,0,1,none,0.0,0.0,0.0,
AE3F17CB583931F4AD11366FCD8B06BC,government,dirty,1,15,14,0.06667,85.714,35.714,100.0,67.263,0,1,0,0,1,entity,0.5,0.5,0.0,孤立节点制造|重复三元组制造|逻辑矛盾|关系错误
818ECB86242340728932A941A68A2648,government,dirty,1,9,8,0.11111,100.0,100.0,100.0,75.0,1,0,0,0,1,graph,0.25,0.5,0.25,重复三元组制造|实体类型错误|逻辑矛盾|信息不一致
636672A29AA9B5196D759ABC841CED3C,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,67.263,0,0,0,0,1,entity,0.5,0.5,0.0,冗余信息|实体类型错误|孤立节点制造|层级冲突制造
5A95C90CAF9AB8A8346505FD119E5B20,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,67.263,0,0,0,0,1,graph,0.25,0.5,0.25,信息不一致|重复三元组制造|逻辑矛盾|层级冲突制造
478985DBCC46A325031E33F5B9960D7C,government,dirty,1,7,6,0.14286,85.714,100.0,100.0,67.263,0,1,0,0,1,entity,0.5,0.25,0.25,逻辑矛盾|字段缺失|格式错误|孤立节点制造
830E1F132FABB36E4F34BAE6BBA0DFA3,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,67.263,0,0,0,0,1,graph,0.25,0.5,0.25,信息不一致|冗余信息|逻辑矛盾|关系错误
AF8DB24A4CB0C2C7483F17BCEB33C95D,government,dirty,1,14,13,0.07143,100.0,100.0,100.0,67.263,0,0,0,0,1,entity,0.75,0.0,0.25,孤立节点制造|格式错误|冗余信息|重复三元组制造
A7587865D7DD09FA3DA0DAE4A8ED7BDB,government,dirty,1,14,13,0.07143,85.714,61.538,100.0,65.0,1,1,0,0,1,entity,0.5,0.25,0.25,关系错误|孤立节点制造|重复三元组制造|格式错误
A2402CC58BFC48EFAB163B0D783770AB,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,75.0,1,0,0,0,1,entity,0.5,0.25,0.25,重复三元组制造|逻辑矛盾|孤立节点制造|格式错误
8460ACA3D1ECB26048DF3C259C1A4AF8,government,dirty,1,6,5,0.16667,71.429,100.0,100.0,75.0,1,2,0,0,1,entity,0.5,0.25,0.25,孤立节点制造|关系错误|信息不一致|字段缺失
92C6D3106F31EE3863949122BE89A5A2,government,dirty,1,9,8,0.11111,100.0,100.0,100.0,75.0,1,0,0,0,1,graph,0.25,0.5,0.25,实体类型错误|孤立节点制造|格式错误|关系错误
740540FEA2BF2E84973997B8F4A8B6E8,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,75.0,1,0,0,0,1,none,0.0,0.0,0.0,
76A27E534DA3AE6B5E6DAE22EEE942EB,government,dirty,1,7,6,0.14286,100.0,100.0,100.0,65.0,1,0,0,0,1,context,0.25,0.25,0.5,层级冲突制造|冗余信息|格式错误|信息不一致
B01CCB3EF6A03615D60F2A9CB2E7F7B7,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,85.0,1,0,0,0,1,none,0.0,0.0,0.0,
99B28F49640AABFEAAA3DFDFAE5B3831,government,dirty,1,7,6,0.14286,100.0,100.0,100.0,85.0,1,0,0,0,1,none,0.0,0.0,0.0,
05C07044EA4BC7172A24667E883AE1B1,government,dirty,1,14,13,0.07143,100.0,100.0,100.0,67.263,0,0,0,0,1,entity,0.5,0.25,0.25,层级冲突制造|孤立节点制造|冗余信息|术语错误
A211EEA89AAE2C5E98E2E1D1265CC6FB,government,dirty,1,11,10,0.09091,100.0,100.0,100.0,75.0,1,0,0,0,1,none,0.0,0.0,0.0,
REPEAT_ID_999,government,dirty,1,11,10,0.09091,85.714,100.0,90.0,75.0,1,1,0,1,1,entity,0.5,0.0,0.5,重复三元组制造|孤立节点制造|格式错误|信息不一致
226E26B4A46312790F8FB799F390D48C,government,dirty,1,4,4,0.33333,71.429,87.5,100.0,67.263,0,2,1,0,1,entity,0.5,0.25,0.25,重复三元组制造|逻辑矛盾|字段缺失|术语错误
390D944F0A91E7FF8F0DCA5C329D4E75,government,dirty,1,14,13,0.07143,100.0,100.0,100.0,67.263,0,0,0,0,1,context,0.25,0.25,0.5,术语错误|孤立节点制造|关系错误|信息不一致
93F780E40E861FBCB75B6E2B66F09BFB,government,dirty,1,14,13,0.07143,100.0,100.0,100.0,67.263,0,0,0,0,1,none,0.0,0.0,0.0,
AFF58C1CEF414EF8F7F177160E59719F,government,dirty,1,12,11,0.08333,85.714,100.0,100.0,67.263,0,1,0,0,1,entity,0.5,0.25,0.25,冗余信息|字段缺失|术语错误|逻辑矛盾
12264B0DAA5DE793E07725BF60A67025,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,67.263,0,0,0,0,1,graph,0.25,0.5,0.25,逻辑矛盾|层级冲突制造|孤立节点制造|信息不一致
BEE6C05FD916341CD10738EA3013D567,government,dirty,1,14,13,0.07143,100.0,100.0,100.0,67.263,0,0,0,0,1,entity,0.5,0.25,0.25,孤立节点制造|字段缺失|术语错误|层级冲突制造
D87533E4B47444D188A2EBEDDE615026,government,dirty,1,11,10,0.09091,100.0,100.0,100.0,67.263,0,0,0,0,1,entity,0.5,0.25,0.25,重复三元组制造|层级冲突制造|术语错误|孤立节点制造
8B8C6F761E448D0515A5B52A43331282,government,dirty,1,9,8,0.11111,85.714,100.0,100.0,67.263,0,1,0,0,1,none,0.0,0.0,0.0,
2B5BE0E536C4450FE26DA033897C0450,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,67.263,0,0,0,0,1,context,0.25,0.25,0.5,重复三元组制造|术语错误|层级冲突制造|信息不一致
76AC484A57757D577FCDDA5AC1469577,government,dirty,1,5,4,0.2,71.429,100.0,100.0,67.263,0,2,0,0,1,graph,0.25,0.75,0.0,层级冲突制造|字段缺失|逻辑矛盾|关系错误
233EF0EB50F605053B0EC980C8518C08,government,dirty,1,11,10,0.09091,100.0,100.0,100.0,67.263,0,0,0,0,1,entity,0.5,0.0,0.5,孤立节点制造|术语错误|格式错误|字段缺失
1E7953D3692C7421799AFE599301F95F,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,67.263,0,0,0,0,1,none,0.0,0.0,0.0,
